Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
50.0,3,5.0,2,3.0,3.0,5.0,1,5,0,1.0,34331.0,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True
29.0,3,8.0,3,4.0,4.0,3.0,0,4,0,1.0,21644.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
44.0,3,16.0,3,6.0,3.0,2.0,0,1,0,1.0,24024.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
32.0,1,10.0,4,4.0,3.0,2.0,0,4,1,3.0,32353.0,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
24.0,1,27.0,2,4.0,5.0,1.0,0,3,0,0.0,17296.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
27.0,1,18.0,3,4.0,5.0,3.0,1,3,1,2.0,23419.0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False
40.0,1,14.0,3,4.0,3.0,2.0,1,4,1,2.0,24094.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
23.0,1,23.0,4,2.0,3.0,3.0,1,3,0,3.0,21613.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
43.0,1,27.0,3,3.0,3.0,1.0,0,4,0,2.0,17258.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
33.0,1,13.0,2,3.0,3.0,2.0,0,5,1,1.0,20968.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
50.0,1,15.0,3,3.0,3.0,5.0,0,5,1,2.0,17380.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
28.0,1,10.0,4,5.0,3.0,3.0,1,1,0,3.0,21244.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
53.0,3,6.0,2,3.0,5.0,1.0,0,1,1,1.0,23381.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
50.0,3,6.0,3,3.0,3.0,1.0,0,2,1,1.0,21347.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
35.0,1,24.0,3,4.0,3.0,3.0,1,5,1,1.0,23216.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
34.0,3,7.0,3,2.0,5.0,4.0,0,3,0,2.0,24054.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
46.0,3,6.0,3,3.0,5.0,2.0,0,2,1,1.0,25453.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
52.0,1,17.0,2,3.0,3.0,1.0,0,1,1,0.0,18149.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
47.0,3,9.0,4,6.0,4.0,5.0,1,5,1,1.0,35550.0,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False
44.0,1,15.0,3,3.0,5.0,2.0,1,3,1,0.0,17559.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
33.0,1,32.0,3,4.0,3.0,3.0,1,5,0,1.0,21473.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
25.0,3,34.0,2,4.0,3.0,3.0,0,4,1,1.0,23639.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
44.0,3,9.0,4,4.0,3.0,3.0,1,3,0,1.0,26525.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
33.0,1,6.0,3,3.0,3.0,2.0,1,2,1,0.0,28458.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
37.0,1,17.0,4,4.0,3.0,5.0,0,3,0,3.0,25772.0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
30.0,1,13.0,2,4.0,4.0,2.0,0,5,0,0.0,17141.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
42.0,3,13.0,3,4.0,3.0,3.0,0,5,1,1.0,27919.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
30.0,1,9.0,3,3.0,3.0,2.0,0,3,1,1.0,17083.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
37.0,1,10.0,3,4.0,4.0,3.0,0,3,0,2.0,22370.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
32.0,1,16.0,3,5.0,4.0,2.0,1,3,1,1.0,21335.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
31.0,1,26.0,3,3.0,3.0,4.0,0,3,1,0.0,24824.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
50.0,1,15.0,4,5.0,4.0,3.0,0,1,0,1.0,23808.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
34.0,1,9.0,4,4.0,3.0,6.0,0,3,0,3.0,21174.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
39.0,1,19.0,2,5.0,5.0,4.0,0,5,1,1.0,24966.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
34.0,3,10.0,3,3.0,3.0,3.0,1,4,0,2.0,24713.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
48.0,3,11.0,4,4.0,3.0,5.0,0,4,0,3.0,21654.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
33.0,3,14.0,2,4.0,3.0,1.0,0,2,1,1.0,17342.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
43.0,1,28.0,3,4.0,3.0,4.0,0,1,0,1.0,23943.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
46.0,3,27.0,3,4.0,3.0,2.0,0,1,1,1.0,23528.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
37.0,1,23.0,3,2.0,5.0,3.0,0,1,1,1.0,21421.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
31.0,3,26.0,2,3.0,3.0,2.0,0,2,1,0.0,21932.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
23.0,1,18.0,3,4.0,4.0,3.0,0,1,1,2.0,20922.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
39.0,1,11.0,3,4.0,3.0,2.0,0,5,0,1.0,21984.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
41.0,1,13.0,4,4.0,3.0,2.0,0,5,1,1.0,31915.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
42.0,3,20.0,3,4.0,3.0,1.0,0,3,0,0.0,21244.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
33.0,1,11.0,3,3.0,4.0,7.0,0,3,1,2.0,26878.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
33.0,3,13.0,3,4.0,3.0,3.0,0,5,1,2.0,23688.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
37.0,1,10.0,2,4.0,4.0,6.0,0,2,1,1.0,23163.0,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False
43.0,3,21.0,2,4.0,3.0,4.0,0,5,1,0.0,21804.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
36.0,3,19.0,3,4.0,5.0,6.0,1,1,1,0.0,21134.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
37.0,1,25.0,3,2.0,3.0,6.0,0,5,1,2.0,22366.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
49.0,1,10.0,2,4.0,3.0,3.0,0,3,0,1.0,33711.0,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True
45.0,1,26.0,3,5.0,5.0,3.0,1,3,0,0.0,25851.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
29.0,1,9.0,3,4.0,3.0,8.0,0,3,1,2.0,23060.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
41.0,1,33.0,4,5.0,3.0,5.0,1,2,1,1.0,23100.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
40.0,1,31.0,3,4.0,3.0,2.0,0,4,1,1.0,22786.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
42.0,1,13.0,3,1.0,4.0,7.0,1,1,0,0.0,17372.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
33.0,1,10.0,3,4.0,3.0,5.0,0,2,1,2.0,29837.0,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
39.0,1,30.0,3,4.0,3.0,2.0,0,3,0,2.0,24423.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
36.0,3,6.0,2,3.0,3.0,5.0,0,2,1,1.0,21653.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
32.0,3,14.0,3,5.0,3.0,5.0,0,4,1,2.0,21007.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
20.0,1,17.0,3,4.0,5.0,2.0,1,3,1,2.0,17600.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
41.0,1,20.0,2,3.0,3.0,5.0,0,4,1,1.0,17451.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
55.0,1,8.0,3,4.0,3.0,1.0,0,5,0,0.0,17662.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
25.0,1,7.0,4,4.0,3.0,4.0,1,3,1,3.0,20971.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
32.0,3,15.0,3,4.0,3.0,3.0,0,3,1,1.0,29471.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
36.0,3,11.0,3,4.0,5.0,2.0,1,4,1,2.0,28260.0,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
30.0,1,34.0,3,3.0,3.0,2.0,0,3,0,2.0,20775.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
36.0,1,30.0,2,3.0,4.0,1.0,0,3,1,1.0,20674.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
19.0,3,12.0,4,4.0,4.0,3.0,1,4,1,3.0,20556.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
38.0,1,12.0,4,4.0,3.0,2.0,0,3,1,3.0,25025.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
36.0,1,7.0,3,5.0,3.0,8.0,0,1,1,2.0,20936.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
33.0,3,14.0,2,3.0,5.0,3.0,0,5,1,0.0,21392.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
35.0,1,6.0,3,3.0,5.0,5.0,0,2,0,1.0,17194.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
32.0,3,13.0,4,2.0,3.0,6.0,0,5,1,2.0,24138.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
28.0,3,11.0,3,3.0,3.0,2.0,0,3,1,0.0,19908.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
29.0,1,9.0,4,4.0,3.0,4.0,0,4,0,2.0,22163.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
33.0,3,17.0,3,4.0,3.0,3.0,0,4,1,2.0,24074.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
49.0,1,7.0,3,5.0,5.0,2.0,0,4,0,1.0,34080.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
36.0,3,9.0,2,3.0,4.0,4.0,1,4,0,1.0,24278.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
48.0,1,9.0,4,4.0,3.0,7.0,0,2,0,2.0,23748.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
38.0,1,8.0,3,1.0,5.0,7.0,1,2,1,2.0,20980.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
48.0,3,22.0,3,3.0,3.0,1.0,0,4,1,0.0,21439.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
31.0,3,6.0,2,3.0,4.0,2.0,1,5,1,1.0,17302.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
26.0,1,14.0,4,5.0,3.0,3.0,0,2,1,3.0,21567.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
36.0,1,9.0,3,4.0,3.0,4.0,0,3,0,2.0,24440.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
43.0,1,15.0,3,3.0,3.0,4.0,1,3,1,0.0,20679.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
39.0,1,9.0,4,2.0,5.0,8.0,1,2,1,3.0,24658.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
35.0,1,12.0,2,5.0,3.0,2.0,0,5,0,1.0,21646.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
51.0,1,14.0,2,4.0,4.0,6.0,0,3,1,1.0,27490.0,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
45.0,1,15.0,2,3.0,4.0,1.0,0,4,1,0.0,17348.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
44.0,1,19.0,3,5.0,4.0,3.0,0,3,0,2.0,33014.0,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
41.0,1,15.0,4,5.0,3.0,3.0,1,4,1,3.0,27772.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
38.0,1,17.0,4,4.0,3.0,8.0,0,3,0,3.0,28726.0,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
51.0,1,35.0,4,2.0,3.0,3.0,1,1,0,2.0,21899.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
23.0,1,10.0,3,4.0,3.0,2.0,1,5,1,2.0,22849.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
50.0,1,8.0,3,3.0,5.0,2.0,0,5,1,1.0,32924.0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
59.0,2,12.0,2,3.0,3.0,1.0,0,4,1,0.0,17267.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
34.0,2,9.0,3,4.0,3.0,3.0,0,2,0,1.0,22278.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
28.0,1,30.0,2,4.0,3.0,6.0,1,2,0,0.0,17028.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
52.0,1,9.0,3,6.0,4.0,7.0,0,1,0,2.0,24160.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
51.0,3,10.0,3,5.0,3.0,3.0,1,4,1,2.0,21361.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
31.0,1,6.0,3,4.0,5.0,2.0,0,4,0,0.0,17218.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
28.0,1,30.0,2,3.0,4.0,2.0,1,1,0,0.0,17408.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
41.0,1,22.0,4,5.0,3.0,3.0,0,1,1,2.0,29113.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
48.0,1,9.0,4,4.0,3.0,7.0,0,1,0,1.0,23748.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
27.0,3,14.0,2,3.0,3.0,2.0,0,1,1,0.0,23726.0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
33.0,1,21.0,2,3.0,3.0,1.0,1,5,0,0.0,28610.0,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
28.0,1,26.0,4,5.0,5.0,3.0,0,1,0,1.0,22744.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
33.0,1,8.0,3,3.0,3.0,5.0,0,3,0,2.0,17496.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
36.0,2,14.0,3,4.0,5.0,1.0,0,2,1,2.0,17342.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
32.0,1,31.0,4,5.0,5.0,3.0,0,5,1,1.0,25490.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
30.0,3,9.0,4,4.0,3.0,3.0,0,1,1,2.0,23327.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
29.0,1,16.0,3,4.0,5.0,7.0,1,5,1,0.0,17404.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
35.0,1,13.0,3,4.0,5.0,4.0,0,2,1,2.0,21638.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
31.0,3,13.0,3,3.0,3.0,5.0,0,1,0,0.0,22547.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
26.0,3,15.0,3,4.0,3.0,2.0,1,1,1,2.0,23585.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
29.0,1,7.0,3,4.0,3.0,3.0,0,1,0,1.0,20722.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
35.0,3,35.0,4,5.0,3.0,3.0,0,5,1,1.0,25390.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
47.0,1,25.0,3,4.0,3.0,4.0,0,5,0,1.0,23488.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
19.0,1,15.0,4,4.0,3.0,3.0,0,5,0,1.0,20582.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
41.0,1,9.0,3,5.0,3.0,2.0,1,3,0,1.0,21020.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
60.0,1,9.0,4,5.0,3.0,5.0,1,5,0,3.0,32404.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
46.0,3,15.0,3,4.0,3.0,2.0,0,5,1,2.0,24619.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
29.0,1,14.0,4,4.0,5.0,5.0,1,3,0,3.0,25352.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
37.0,1,16.0,3,5.0,4.0,4.0,1,4,1,1.0,27525.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
44.0,1,6.0,2,3.0,4.0,2.0,1,3,1,1.0,17342.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
34.0,3,7.0,3,3.0,5.0,4.0,0,3,1,1.0,24054.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
50.0,1,10.0,3,3.0,4.0,4.0,0,5,1,0.0,34144.0,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
23.0,1,12.0,3,1.0,5.0,2.0,1,3,0,0.0,16601.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
57.0,1,21.0,4,4.0,4.0,2.0,1,5,1,1.0,23641.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
35.0,3,15.0,4,2.0,3.0,3.0,0,1,0,3.0,25477.0,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
30.0,1,32.0,4,5.0,4.0,7.0,0,3,1,3.0,21224.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
29.0,3,6.0,2,3.0,3.0,2.0,0,3,1,0.0,22918.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
39.0,1,9.0,3,4.0,3.0,3.0,1,5,1,2.0,20380.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
30.0,1,7.0,4,6.0,3.0,3.0,0,2,1,1.0,21398.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
34.0,1,22.0,3,4.0,3.0,2.0,0,5,1,1.0,17553.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
60.0,3,10.0,3,5.0,3.0,7.0,0,3,0,1.0,23849.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
28.0,1,9.0,3,4.0,5.0,3.0,0,3,0,2.0,21019.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
19.0,3,6.0,3,5.0,5.0,1.0,0,3,1,1.0,17325.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
39.0,3,9.0,2,3.0,3.0,5.0,1,4,1,1.0,20238.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
42.0,3,7.0,3,3.0,5.0,3.0,0,3,1,2.0,27070.0,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
52.0,3,28.0,4,4.0,3.0,2.0,1,5,0,3.0,24119.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
37.0,1,13.0,1,3.0,3.0,5.0,0,2,0,0.0,28664.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
58.0,3,27.0,3,3.0,3.0,5.0,1,5,1,0.0,32875.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
59.0,1,8.0,3,4.0,3.0,4.0,1,5,1,0.0,28726.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
35.0,1,14.0,3,4.0,4.0,2.0,0,5,0,1.0,30672.0,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
36.0,3,24.0,4,4.0,5.0,5.0,1,3,0,3.0,27644.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
33.0,2,9.0,2,3.0,4.0,4.0,1,5,0,1.0,17277.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
47.0,1,31.0,2,3.0,3.0,3.0,0,3,1,0.0,23633.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
24.0,1,17.0,4,2.0,3.0,3.0,0,1,0,2.0,22183.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
33.0,1,31.0,4,4.0,3.0,3.0,0,4,1,3.0,23987.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
33.0,3,23.0,2,3.0,3.0,2.0,0,3,1,0.0,32444.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
33.0,1,7.0,4,4.0,4.0,3.0,0,3,0,1.0,24898.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
35.0,3,10.0,3,6.0,5.0,5.0,0,5,1,2.0,23437.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
37.0,3,18.0,4,5.0,3.0,6.0,0,1,1,2.0,25330.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
36.0,2,33.0,3,4.0,3.0,3.0,1,1,1,1.0,27515.0,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
32.0,3,25.0,3,5.0,3.0,4.0,0,3,1,2.0,24610.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
35.0,1,11.0,3,3.0,4.0,1.0,0,3,0,0.0,23095.0,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
38.0,1,17.0,3,2.0,3.0,3.0,1,1,0,2.0,32422.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
35.0,1,11.0,3,3.0,4.0,1.0,0,3,1,1.0,23095.0,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
55.0,3,24.0,2,3.0,4.0,4.0,0,2,0,1.0,31835.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
29.0,1,31.0,3,4.0,4.0,3.0,1,1,0,1.0,21086.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
50.0,1,16.0,3,4.0,3.0,7.0,0,5,0,2.0,25496.0,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
31.0,1,6.0,3,1.0,4.0,2.0,0,3,1,2.0,22446.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
31.0,3,8.0,2,3.0,3.0,1.0,0,4,1,0.0,18067.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
46.0,3,33.0,3,5.0,5.0,3.0,0,3,0,1.0,23063.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
36.0,1,12.0,2,3.0,3.0,1.0,0,5,1,1.0,18210.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
36.0,1,7.0,3,5.0,3.0,8.0,0,2,1,2.0,20936.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
30.0,1,28.0,2,3.0,3.0,5.0,1,2,0,1.0,17132.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
35.0,1,9.0,2,4.0,3.0,2.0,0,2,1,1.0,16281.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
40.0,1,10.0,2,3.0,3.0,2.0,0,5,1,1.0,34033.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
36.0,1,18.0,4,5.0,5.0,4.0,1,5,1,2.0,28562.0,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
38.0,1,9.0,2,3.0,3.0,4.0,0,3,1,0.0,17821.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
28.0,1,24.0,3,4.0,4.0,2.0,1,4,1,1.0,21736.0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
49.0,1,13.0,4,5.0,3.0,4.0,0,2,0,1.0,22918.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
56.0,3,12.0,2,1.0,5.0,1.0,0,3,1,0.0,28212.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
59.0,1,30.0,3,4.0,3.0,3.0,0,3,1,2.0,21050.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
35.0,1,22.0,2,1.0,4.0,1.0,0,4,1,1.0,17426.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
29.0,3,10.0,4,4.0,4.0,3.0,0,1,1,1.0,21534.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
30.0,1,34.0,4,4.0,3.0,6.0,0,1,0,2.0,23013.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
50.0,3,6.0,3,3.0,3.0,4.0,0,1,1,0.0,34517.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
30.0,1,9.0,2,3.0,5.0,6.0,1,4,0,0.0,17657.0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False
36.0,1,7.0,4,4.0,5.0,6.0,0,1,0,2.0,20872.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
29.0,1,12.0,3,4.0,3.0,3.0,1,2,1,1.0,22119.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
29.0,1,8.0,3,3.0,4.0,1.0,0,4,0,0.0,17703.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
54.0,1,8.0,2,3.0,3.0,1.0,0,4,1,0.0,28549.0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
41.0,1,8.0,3,4.0,3.0,3.0,1,2,0,0.0,21811.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
43.0,1,36.0,4,4.0,3.0,4.0,0,3,1,2.0,23234.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
42.0,1,6.0,3,3.0,5.0,4.0,0,3,0,2.0,17576.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
33.0,3,11.0,3,4.0,4.0,4.0,0,3,1,1.0,22609.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
35.0,1,10.0,3,5.0,3.0,5.0,0,1,0,1.0,21657.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
35.0,1,15.0,4,4.0,3.0,5.0,0,4,1,2.0,24820.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
40.0,3,31.0,2,4.0,4.0,3.0,1,5,0,1.0,24094.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
29.0,1,24.0,2,4.0,3.0,2.0,1,3,0,0.0,17389.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
31.0,3,32.0,3,4.0,3.0,2.0,1,3,1,2.0,23414.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
36.0,1,11.0,2,3.0,5.0,5.0,0,4,1,1.0,23008.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
27.0,1,8.0,2,3.0,3.0,3.0,0,3,0,1.0,17580.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
27.0,1,7.0,3,4.0,4.0,3.0,0,5,1,2.0,25075.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
