Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
24.0,1,11.0,3,4.0,4.0,3.0,0,3,1,2.0,21973.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
42.0,1,19.0,3,4.0,3.0,3.0,0,4,1,2.0,38223.0,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True
59.0,2,8.0,2,4.0,3.0,1.0,0,2,1,1.0,33844.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
29.0,1,31.0,3,5.0,3.0,7.0,1,1,0,1.0,20706.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
53.0,1,11.0,2,3.0,3.0,5.0,0,5,0,1.0,34094.0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
46.0,1,27.0,4,6.0,5.0,4.0,1,3,0,1.0,29529.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
27.0,1,9.0,2,4.0,3.0,1.0,0,1,1,1.0,17045.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
31.0,3,11.0,2,3.0,3.0,2.0,0,5,0,1.0,23346.0,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
38.0,3,16.0,2,3.0,3.0,2.0,1,3,1,0.0,20666.0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
42.0,1,12.0,4,5.0,5.0,8.0,0,3,1,1.0,20785.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
39.0,3,21.0,3,3.0,5.0,1.0,0,1,1,2.0,28341.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False
31.0,3,34.0,4,4.0,3.0,2.0,0,3,1,3.0,23982.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
35.0,1,13.0,3,4.0,3.0,2.0,0,3,1,0.0,17690.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
45.0,1,16.0,4,4.0,5.0,3.0,1,3,1,1.0,21237.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
41.0,1,7.0,3,4.0,3.0,2.0,0,1,0,1.0,21084.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
38.0,3,13.0,4,4.0,3.0,6.0,0,3,1,1.0,25180.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
28.0,1,6.0,2,3.0,5.0,3.0,0,4,0,0.0,17080.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
29.0,1,29.0,2,3.0,3.0,1.0,0,3,0,0.0,17201.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
21.0,1,10.0,3,5.0,3.0,3.0,0,3,0,2.0,21711.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
19.0,3,12.0,4,4.0,4.0,3.0,1,4,1,1.0,20556.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
36.0,3,7.0,4,4.0,3.0,3.0,0,5,1,1.0,27467.0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
38.0,1,8.0,2,4.0,3.0,4.0,1,5,1,1.0,22756.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
50.0,1,7.0,3,4.0,5.0,4.0,0,4,1,1.0,22258.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
39.0,1,9.0,4,5.0,4.0,6.0,0,3,0,1.0,21146.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
34.0,1,25.0,2,4.0,3.0,2.0,0,4,1,1.0,17929.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
37.0,1,7.0,3,5.0,3.0,2.0,0,5,1,2.0,23052.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
47.0,2,7.0,3,4.0,5.0,8.0,0,5,1,1.0,22101.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
48.0,1,6.0,3,4.0,3.0,7.0,0,3,1,0.0,33265.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
52.0,1,13.0,3,5.0,3.0,2.0,0,5,1,2.0,21516.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
41.0,1,11.0,3,4.0,5.0,7.0,0,3,1,0.0,17107.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
44.0,1,17.0,3,5.0,3.0,3.0,0,3,1,1.0,23935.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
52.0,3,21.0,3,4.0,3.0,6.0,0,3,0,2.0,23614.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
42.0,1,16.0,4,4.0,5.0,3.0,0,5,1,2.0,20967.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
42.0,3,14.0,2,3.0,4.0,1.0,0,3,0,1.0,21825.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
34.0,1,16.0,3,4.0,3.0,2.0,0,4,1,1.0,20063.0,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
39.0,1,18.0,3,3.0,4.0,5.0,0,3,1,1.0,20295.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
31.0,1,10.0,3,4.0,3.0,6.0,0,3,1,1.0,20775.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
47.0,1,7.0,4,4.0,5.0,2.0,0,1,0,3.0,28074.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
44.0,1,15.0,4,4.0,3.0,6.0,1,1,1,1.0,23200.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
30.0,1,8.0,2,4.0,3.0,1.0,0,4,0,0.0,17720.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
30.0,1,8.0,2,4.0,3.0,6.0,1,2,1,1.0,21877.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
44.0,3,9.0,4,4.0,3.0,3.0,0,3,1,3.0,24353.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
37.0,1,9.0,4,4.0,3.0,6.0,0,5,1,1.0,21221.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
31.0,1,13.0,2,3.0,3.0,2.0,1,4,1,1.0,22143.0,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
55.0,1,8.0,2,4.0,5.0,1.0,0,5,0,1.0,34038.0,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True
42.0,3,27.0,4,4.0,4.0,3.0,1,4,0,3.0,21818.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
36.0,1,9.0,2,3.0,3.0,6.0,0,1,0,1.0,17835.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
45.0,1,6.0,3,3.0,3.0,4.0,0,5,0,1.0,17270.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
32.0,1,8.0,3,3.0,4.0,2.0,0,4,0,1.0,17370.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
21.0,3,13.0,2,3.0,4.0,2.0,0,5,1,1.0,17679.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
21.0,1,7.0,3,5.0,4.0,3.0,0,4,1,1.0,21514.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
32.0,1,14.0,3,4.0,5.0,3.0,0,1,1,1.0,22984.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
30.0,1,11.0,2,3.0,4.0,1.0,0,3,0,0.0,17422.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
34.0,1,8.0,2,4.0,5.0,7.0,0,4,0,1.0,20957.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
38.0,2,8.0,3,3.0,4.0,6.0,0,3,1,2.0,17592.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
43.0,3,15.0,2,5.0,3.0,1.0,0,2,1,1.0,20346.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
53.0,1,12.0,2,3.0,3.0,3.0,0,5,1,0.0,17450.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
35.0,1,7.0,3,4.0,3.0,3.0,0,3,1,1.0,21369.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
43.0,1,17.0,3,4.0,3.0,5.0,0,4,1,1.0,21614.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
23.0,1,26.0,4,4.0,3.0,3.0,0,2,0,2.0,21001.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
27.0,1,32.0,3,6.0,3.0,3.0,0,1,0,1.0,20971.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
36.0,1,29.0,4,2.0,4.0,2.0,0,5,1,3.0,30674.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
49.0,1,14.0,2,3.0,4.0,5.0,0,4,0,1.0,22403.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
39.0,1,9.0,3,4.0,3.0,2.0,0,1,1,2.0,25231.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
30.0,1,29.0,3,5.0,3.0,2.0,0,3,0,0.0,17613.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
32.0,1,15.0,4,4.0,3.0,3.0,0,5,0,2.0,23102.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
40.0,1,16.0,2,2.0,3.0,4.0,1,3,0,1.0,17213.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27.0,3,8.0,2,3.0,5.0,1.0,0,5,1,1.0,18041.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
21.0,1,13.0,4,5.0,3.0,3.0,1,2,1,2.0,21604.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
48.0,1,10.0,3,4.0,3.0,1.0,0,5,1,1.0,25999.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
60.0,2,13.0,3,4.0,3.0,2.0,0,4,1,1.0,20945.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
55.0,1,16.0,4,4.0,3.0,5.0,0,5,0,2.0,21575.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
32.0,1,9.0,2,3.0,3.0,4.0,0,2,1,1.0,26159.0,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
34.0,1,22.0,2,5.0,5.0,2.0,1,3,1,0.0,17307.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
20.0,3,28.0,3,5.0,4.0,3.0,1,1,1,2.0,20799.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
37.0,3,6.0,2,4.0,3.0,6.0,0,2,1,1.0,25609.0,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
37.0,2,9.0,4,5.0,3.0,3.0,0,3,1,1.0,22564.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
39.0,1,17.0,4,4.0,3.0,2.0,0,5,0,1.0,21362.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
27.0,3,35.0,4,4.0,4.0,3.0,0,3,0,1.0,24950.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
39.0,1,17.0,4,4.0,3.0,5.0,0,3,0,2.0,28502.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
49.0,1,22.0,4,4.0,5.0,2.0,0,1,1,1.0,21045.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
35.0,1,17.0,3,4.0,5.0,3.0,1,5,1,2.0,24884.0,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
31.0,1,15.0,2,4.0,5.0,1.0,1,3,0,1.0,17321.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
26.0,3,25.0,4,2.0,3.0,4.0,0,1,0,1.0,24910.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
32.0,1,16.0,3,5.0,5.0,2.0,1,3,0,2.0,20999.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
35.0,3,8.0,3,6.0,3.0,3.0,0,3,0,2.0,23122.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
54.0,3,9.0,3,4.0,3.0,8.0,0,3,1,1.0,33530.0,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False
38.0,3,6.0,2,4.0,3.0,5.0,0,1,0,1.0,23686.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
28.0,1,9.0,3,4.0,3.0,2.0,0,5,0,2.0,22905.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
41.0,3,35.0,3,6.0,5.0,5.0,0,5,0,2.0,29610.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
32.0,1,7.0,3,4.0,4.0,3.0,0,3,1,1.0,21179.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
34.0,1,21.0,4,4.0,4.0,3.0,0,5,0,1.0,21434.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
39.0,1,8.0,3,3.0,5.0,2.0,1,1,1,0.0,32123.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
39.0,2,9.0,2,1.0,4.0,1.0,0,1,0,0.0,21389.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
32.0,3,14.0,3,5.0,3.0,2.0,0,3,1,1.0,30235.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
29.0,1,16.0,4,4.0,3.0,3.0,0,2,1,2.0,20748.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
56.0,1,25.0,4,4.0,4.0,5.0,1,5,1,2.0,25063.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
41.0,1,9.0,4,5.0,3.0,8.0,0,5,1,1.0,22126.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
33.0,1,7.0,4,4.0,5.0,3.0,0,1,0,2.0,21634.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
36.0,3,17.0,3,4.0,3.0,5.0,0,1,1,1.0,21652.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
53.0,1,14.0,3,4.0,4.0,2.0,0,3,1,2.0,29123.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
51.0,1,31.0,4,4.0,3.0,5.0,1,4,1,3.0,32651.0,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
38.0,1,18.0,4,6.0,4.0,7.0,0,4,1,1.0,23455.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
35.0,3,9.0,3,3.0,3.0,7.0,0,5,0,2.0,22823.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
39.0,1,36.0,3,4.0,3.0,5.0,0,1,0,1.0,24939.0,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
33.0,1,6.0,3,3.0,3.0,2.0,1,3,1,0.0,17686.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
40.0,1,13.0,3,3.0,5.0,4.0,1,3,0,1.0,17166.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
33.0,1,7.0,4,5.0,3.0,2.0,1,5,0,3.0,22408.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
38.0,1,35.0,2,3.0,3.0,2.0,0,3,1,0.0,17406.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
51.0,1,13.0,2,4.0,3.0,3.0,0,3,1,1.0,21132.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
36.0,1,13.0,3,6.0,3.0,3.0,0,5,1,1.0,25324.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
41.0,1,18.0,2,3.0,3.0,2.0,0,4,1,0.0,34545.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
29.0,3,15.0,2,5.0,4.0,2.0,0,1,1,1.0,17760.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
30.0,1,22.0,2,1.0,3.0,4.0,0,1,1,0.0,20294.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
39.0,1,13.0,3,5.0,3.0,3.0,0,3,0,2.0,22380.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
43.0,1,16.0,2,4.0,3.0,2.0,0,3,1,0.0,20257.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
54.0,2,25.0,2,3.0,4.0,3.0,0,3,1,1.0,25725.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
46.0,3,11.0,3,3.0,3.0,5.0,1,5,1,1.0,20772.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
26.0,1,29.0,2,3.0,3.0,2.0,0,3,0,0.0,17886.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
51.0,3,7.0,3,4.0,3.0,5.0,1,2,0,1.0,23406.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
27.0,3,26.0,2,3.0,3.0,2.0,0,2,1,1.0,24981.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
29.0,3,26.0,2,3.0,3.0,3.0,0,1,1,0.0,21931.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
33.0,1,15.0,4,2.0,3.0,7.0,0,3,1,3.0,23853.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
61.0,3,23.0,3,4.0,5.0,2.0,0,4,1,2.0,24083.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
33.0,1,9.0,3,4.0,3.0,6.0,1,5,1,2.0,23676.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
43.0,2,9.0,4,2.0,5.0,2.0,0,1,1,2.0,24950.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
35.0,1,13.0,2,3.0,3.0,4.0,0,3,0,1.0,25221.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
30.0,1,15.0,3,3.0,5.0,2.0,0,1,1,1.0,18072.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
37.0,1,6.0,2,3.0,3.0,2.0,0,1,1,0.0,17115.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
39.0,1,9.0,3,4.0,3.0,7.0,1,4,0,2.0,22622.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
46.0,1,13.0,3,3.0,3.0,7.0,0,2,0,2.0,25845.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
27.0,1,12.0,3,5.0,3.0,3.0,1,1,0,2.0,21044.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
27.0,1,13.0,3,5.0,4.0,3.0,0,3,1,1.0,21046.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
44.0,1,13.0,2,3.0,3.0,1.0,1,4,1,1.0,34049.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
33.0,3,11.0,3,3.0,3.0,7.0,0,1,1,2.0,24998.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
38.0,1,35.0,2,3.0,3.0,4.0,0,2,0,1.0,21261.0,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False
37.0,1,8.0,3,4.0,3.0,7.0,1,3,0,0.0,17090.0,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
31.0,1,16.0,3,5.0,3.0,3.0,0,4,0,2.0,20884.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
31.0,1,9.0,3,6.0,3.0,4.0,0,1,1,1.0,24769.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
50.0,1,28.0,2,5.0,3.0,2.0,1,1,1,1.0,29411.0,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False
33.0,3,12.0,3,4.0,4.0,3.0,0,3,1,2.0,25202.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
53.0,1,12.0,2,3.0,3.0,3.0,0,5,1,1.0,17450.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
35.0,3,10.0,2,3.0,5.0,1.0,1,4,1,1.0,24582.0,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
35.0,1,13.0,3,3.0,4.0,2.0,1,3,1,1.0,20363.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
28.0,3,9.0,3,3.0,4.0,2.0,0,1,1,0.0,17856.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
48.0,1,6.0,2,4.0,5.0,1.0,0,4,0,0.0,30402.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
59.0,1,12.0,3,5.0,4.0,4.0,1,5,1,2.0,29230.0,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
55.0,1,14.0,2,3.0,3.0,3.0,1,3,0,1.0,29756.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
19.0,1,15.0,4,4.0,3.0,3.0,0,5,1,1.0,20582.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
51.0,3,16.0,3,3.0,4.0,6.0,0,1,1,2.0,28142.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
41.0,3,21.0,3,4.0,5.0,3.0,0,3,0,2.0,23317.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
36.0,1,11.0,3,4.0,3.0,3.0,1,1,1,2.0,22927.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
31.0,1,10.0,3,4.0,5.0,7.0,1,4,0,1.0,21335.0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False
49.0,1,13.0,2,3.0,4.0,4.0,0,4,0,1.0,25466.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
34.0,1,10.0,4,4.0,5.0,3.0,1,5,1,1.0,22026.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
42.0,3,32.0,3,3.0,4.0,6.0,0,3,1,1.0,28525.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
58.0,1,31.0,3,2.0,3.0,5.0,1,4,1,1.0,28117.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
39.0,3,10.0,3,4.0,3.0,2.0,1,3,1,2.0,25539.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
36.0,3,14.0,3,4.0,5.0,2.0,0,1,0,0.0,22587.0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
27.0,1,13.0,2,4.0,5.0,1.0,0,3,1,0.0,21811.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
34.0,1,35.0,2,3.0,3.0,5.0,0,3,0,0.0,20429.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
32.0,1,14.0,3,4.0,5.0,3.0,0,2,1,1.0,22984.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
19.0,3,11.0,3,3.0,4.0,1.0,1,4,1,0.0,17994.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
29.0,1,6.0,2,3.0,5.0,1.0,0,3,1,0.0,20373.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
23.0,1,7.0,4,4.0,3.0,2.0,0,3,0,3.0,22053.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
54.0,3,9.0,2,3.0,5.0,3.0,0,4,1,0.0,20940.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
36.0,3,8.0,3,4.0,3.0,2.0,0,1,1,1.0,22596.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
41.0,1,11.0,2,1.0,3.0,3.0,1,1,1,1.0,17127.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
34.0,1,7.0,3,5.0,3.0,2.0,0,4,0,1.0,25627.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
54.0,3,9.0,3,5.0,4.0,4.0,0,1,1,1.0,26203.0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
33.0,3,11.0,3,6.0,3.0,3.0,0,2,1,2.0,29078.0,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
39.0,1,24.0,4,5.0,3.0,2.0,0,1,1,3.0,27501.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
37.0,2,16.0,3,4.0,3.0,3.0,0,1,1,1.0,24088.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
38.0,1,13.0,3,3.0,5.0,6.0,1,3,1,2.0,24652.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
46.0,3,8.0,3,3.0,3.0,5.0,1,3,0,2.0,25368.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
44.0,1,9.0,2,3.0,3.0,5.0,1,2,1,0.0,34513.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
28.0,1,21.0,3,4.0,5.0,3.0,1,4,1,1.0,20913.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
54.0,1,6.0,2,3.0,3.0,1.0,0,5,1,1.0,25502.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
41.0,2,6.0,2,4.0,3.0,2.0,0,2,1,1.0,34189.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
36.0,3,9.0,2,4.0,3.0,5.0,0,2,0,1.0,24699.0,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
42.0,1,14.0,3,4.0,3.0,8.0,0,3,1,2.0,23681.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
38.0,1,15.0,3,3.0,3.0,2.0,0,2,1,1.0,17288.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
28.0,1,18.0,4,4.0,5.0,2.0,0,5,1,3.0,20777.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
23.0,1,9.0,4,4.0,3.0,2.0,0,5,1,3.0,21201.0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
46.0,1,7.0,3,4.0,3.0,6.0,0,1,1,2.0,24077.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
22.0,1,22.0,3,1.0,3.0,2.0,1,3,0,2.0,17935.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
31.0,1,12.0,3,4.0,5.0,7.0,0,5,1,2.0,21882.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
27.0,1,7.0,4,4.0,5.0,2.0,0,5,1,3.0,21545.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
29.0,1,31.0,3,4.0,4.0,6.0,0,3,0,2.0,17546.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
33.0,1,32.0,3,4.0,3.0,3.0,1,5,1,1.0,21473.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
39.0,1,5.0,2,4.0,3.0,2.0,0,5,1,1.0,34272.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
34.0,1,7.0,4,4.0,3.0,3.0,1,3,1,1.0,21364.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
42.0,3,10.0,3,5.0,4.0,4.0,0,3,0,2.0,27616.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
38.0,1,23.0,3,4.0,3.0,1.0,0,1,1,2.0,23823.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
40.0,3,6.0,2,5.0,3.0,3.0,1,3,1,0.0,22457.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
60.0,3,13.0,2,1.0,3.0,1.0,1,5,0,0.0,20220.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
52.0,3,11.0,3,3.0,4.0,1.0,1,4,1,1.0,23446.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
41.0,3,8.0,2,3.0,4.0,2.0,0,3,1,0.0,31015.0,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
30.0,1,17.0,4,5.0,5.0,8.0,1,5,1,1.0,21082.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
